,id,collection,file,date,year,month,day,time,duration,country,channel,title,video_resolution,video_resolution_original,language,recording_location,original_broadcast_date,original_broadcast_time,original_broadcast_timezone,local_broadcast_date,local_broadcast_time,local_broadcast_timezone
2759,t__1ab87f6c_c648_11e5_85d7_d74952d7a6ce,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0300_US_WUAB_Cleveland_19_News_On_43.txt,2016-01-30,2016,01,30,0300,0:59:58.998,US,WUAB,Cleveland 19 News On 43,480x360,,ENG,CWRU Cleveland cmm,N/A,N/A,N/A,2016-01-29,22:00,America/New_York
2760,t__07a530a0_c706_11e5_876a_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0330_US_KCBS_Entertainment_Tonight.txt,2016-01-30,2016,01,30,0330,0:29:53.79,US,KCBS,Entertainment Tonight,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,19:30,America/Los_Angeles
2761,t__0bcb007e_c706_11e5_9a37_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0330_US_KNBC_Access_Hollywood.txt,2016-01-30,2016,01,30,0330,0:29:53.61,US,KNBC,Access Hollywood,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,19:30,America/Los_Angeles
2762,t__2335a710_c70a_11e5_96ae_089e01ba0770,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0400_QA_AlJazeera_News.txt,2016-01-30,2016,01,30,0400,0:29:53.92,QA,AlJazeera,News,640x480,720x480,,UCLA Library,N/A,N/A,N/A,2016-01-29,20:00,America/Los_Angeles
2763,t__f3e99128_c647_11e5_b1ff_9ff1a846cc8c,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0400_US_WKYC_Channel_3_News_at_11.txt,2016-01-30,2016,01,30,0400,0:33:58.338,US,WKYC,Channel 3 News at 11,480x360,,ENG,CWRU Cleveland cmm,N/A,N/A,N/A,2016-01-29,23:00,America/New_York
2764,t__52b9b978_c70e_11e5_bfb3_089e01ba0770,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0430_QA_AlJazeera_Inside_Story.txt,2016-01-30,2016,01,30,0430,0:29:53.89,QA,AlJazeera,Inside Story,640x480,720x480,,UCLA Library,N/A,N/A,N/A,2016-01-29,20:30,America/Los_Angeles
2765,t__e7f79354_c716_11e5_981a_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0500_US_KNBC_Dateline_NBC.txt,2016-01-30,2016,01,30,0500,0:59:53.56,US,KNBC,Dateline NBC,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,21:00,America/Los_Angeles
2766,t__8766e0d6_c71f_11e5_8d40_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0600_US_HBO_Real_Time_with_Bill_Maher.txt,2016-01-30,2016,01,30,0600,0:59:53.76,US,HBO,Real Time with Bill Maher,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,22:00,America/Los_Angeles
2767,t__5dcb4b2c_c71f_11e5_9b94_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0600_US_KABC_20-20.txt,2016-01-30,2016,01,30,0600,0:59:53.66,US,KABC,20-20,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,22:00,America/Los_Angeles
2768,t__8766e108_c71f_11e5_a16e_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0600_US_KNBC_Dateline_NBC.txt,2016-01-30,2016,01,30,0600,0:59:53.36,US,KNBC,Dateline NBC,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,22:00,America/Los_Angeles
2769,t__65a0e00a_c71f_11e5_b21d_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0600_US_KTLA_KTLA_News_at_10PM.txt,2016-01-30,2016,01,30,0600,0:59:53.87,US,KTLA,KTLA News at 10PM,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,22:00,America/Los_Angeles
2770,t__432cb616_c71f_11e5_9a1e_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0600_US_KTTV-FOX_Ten_OClock_News.txt,2016-01-30,2016,01,30,0600,0:59:53.61,US,KTTV_FOX,Ten OClock News,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,22:00,America/Los_Angeles
2771,t__19986be2_c724_11e5_828c_089e01ba0770,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0700_US_KABC_KABC_7_News_at_11PM.txt,2016-01-30,2016,01,30,0700,0:34:53.57,US,KABC,KABC 7 News at 11PM,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,23:00,America/Los_Angeles
2772,t__2a9323a6_c724_11e5_b12f_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0700_US_KCBS_CBS_2_News_at_11PM.txt,2016-01-30,2016,01,30,0700,0:34:53.56,US,KCBS,CBS 2 News at 11PM,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,23:00,America/Los_Angeles
2773,t__159bb968_c724_11e5_92ef_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0700_US_KNBC_Channel_4_News_at_11PM.txt,2016-01-30,2016,01,30,0700,0:34:54.89,US,KNBC,Channel 4 News at 11PM,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,23:00,America/Los_Angeles
2774,t__4789864a_c723_11e5_bfde_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0700_US_KOCE_Tavis_Smiley.txt,2016-01-30,2016,01,30,0700,0:29:53.81,US,KOCE,Tavis Smiley,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,23:00,America/Los_Angeles
2775,t__af95da38_c72b_11e5_9b63_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0730_US_KOCE_Charlie_Rose.txt,2016-01-30,2016,01,30,0730,0:59:53.81,US,KOCE,Charlie Rose,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,23:30,America/Los_Angeles
2776,t__79b22fb0_c727_11e5_9c57_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0730_US_KOCE_Tavis_Smiley.txt,2016-01-30,2016,01,30,0730,0:29:54.02,US,KOCE,Tavis Smiley,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,23:30,America/Los_Angeles
2777,t__ec7b4496_c72c_11e5_a90c_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0735_US_KABC_Jimmy_Kimmel_Live.txt,2016-01-30,2016,01,30,0735,1:01:53.57,US,KABC,Jimmy Kimmel Live,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,23:35,America/Los_Angeles
2778,t__08234022_c72d_11e5_b3c3_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0735_US_KCBS_Late_Show_with_Stephen_Colbert.txt,2016-01-30,2016,01,30,0735,1:01:55.11,US,KCBS,Late Show with Stephen Colbert,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,23:35,America/Los_Angeles
2779,t__d2cb6bac_c72c_11e5_ac9e_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0735_US_KNBC_Tonight_Show_with_Jimmy_Fallon.txt,2016-01-30,2016,01,30,0735,1:01:53.43,US,KNBC,Tonight Show with Jimmy Fallon,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,23:35,America/Los_Angeles
2780,t__06b36aa6_c731_11e5_9605_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0837_US_KABC_Nightline.txt,2016-01-30,2016,01,30,0837,0:30:53.58,US,KABC,Nightline,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,00:37,America/Los_Angeles
2781,t__37794dd2_c735_11e5_8603_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0837_US_KNBC_Late_Night_with_Seth_Myers.txt,2016-01-30,2016,01,30,0837,0:59:53.29,US,KNBC,Late Night with Seth Myers,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,00:37,America/Los_Angeles
2782,t__059a339e_c749_11e5_8fb1_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_1100_QA_AlJazeera_News.txt,2016-01-30,2016,01,30,1100,0:59:54.01,QA,AlJazeera,News,640x480,720x480,,UCLA Library,N/A,N/A,N/A,2016-01-30,03:00,America/Los_Angeles
2783,t__2d49d502_c749_11e5_a5c9_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_1100_US_CNN_New_Day_Saturday.txt,2016-01-30,2016,01,30,1100,0:59:53.68,US,CNN,New Day Saturday,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,03:00,America/Los_Angeles
2784,t__8f0d6d14_c751_11e5_ade4_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_1200_US_CNN_New_Day_Saturday.txt,2016-01-30,2016,01,30,1200,0:59:53.38,US,CNN,New Day Saturday,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,04:00,America/Los_Angeles
2785,t__9249624a_c755_11e5_aa62_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_1300_UK_KCET_BBC_Newsnight.txt,2016-01-30,2016,01,30,1300,0:29:53.95,UK,KCET,BBC Newsnight,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,05:00,America/Los_Angeles
2786,t__f2c8f0aa_c759_11e5_ae02_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_1300_US_CNN_New_Day_Saturday.txt,2016-01-30,2016,01,30,1300,0:59:54.73,US,CNN,New Day Saturday,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,05:00,America/Los_Angeles
2787,t__3556a6d0_c762_11e5_996c_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_1300_US_MSNBC_Up_with_Steve_Kornacki.txt,2016-01-30,2016,01,30,1300,1:59:53.79,US,MSNBC,Up with Steve Kornacki,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,05:00,America/Los_Angeles
2788,t__c30bf920_c759_11e5_8ba3_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_1330_US_KCET_Asia_Insight.txt,2016-01-30,2016,01,30,1330,0:29:55.29,US,KCET,Asia Insight,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,05:30,America/Los_Angeles
2789,t__2bd4b318_c762_11e5_b22b_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_1400_QA_AlJazeera_News.txt,2016-01-30,2016,01,30,1400,0:59:53.70,QA,AlJazeera,News,640x480,720x480,,UCLA Library,N/A,N/A,N/A,2016-01-30,06:00,America/Los_Angeles
2790,t__bd750fa4_c76a_11e5_bbf2_089e01ba034d,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_1500_US_KABC_Today_in_LA_Weekend.txt,2016-01-30,2016,01,30,1500,0:59:53.46,US,KABC,Today in LA Weekend,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,07:00,America/Los_Angeles
2791,t__bbd94a98_c76a_11e5_9338_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_1500_US_KNBC_Today_in_LA_Weekend.txt,2016-01-30,2016,01,30,1500,0:59:53.56,US,KNBC,Today in LA Weekend,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,07:00,America/Los_Angeles
2792,t__f9fcdeb8_c772_11e5_8e89_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_1500_US_MSNBC_Melissa_Harris-Perry.txt,2016-01-30,2016,01,30,1500,1:59:53.81,US,MSNBC,Melissa Harris-Perry,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,07:00,America/Los_Angeles
2793,t__bf0c53cc_c783_11e5_8b90_089e01ba034d,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_1700_US_MSNBC_Weekends_with_Alex_Witt.txt,2016-01-30,2016,01,30,1700,1:59:53.87,US,MSNBC,Weekends with Alex Witt,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,09:00,America/Los_Angeles
2794,t__5e7fec1a_c77b_11e5_8cd1_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_1730_US_FOX-News_Journal_Editorial_Report.txt,2016-01-30,2016,01,30,1730,0:29:53.57,US,FOX_News,Journal Editorial Report,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,09:30,America/Los_Angeles
2795,t__dbaec316_c783_11e5_9221_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_1800_US_FOX-News_Americas_News_Headquarters.txt,2016-01-30,2016,01,30,1800,0:59:53.60,US,FOX_News,Americas News Headquarters,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,10:00,America/Los_Angeles
2796,t__f2fab3dc_c787_11e5_b709_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_1900_US_CNN_Newsroom.txt,2016-01-30,2016,01,30,1900,0:29:54.80,US,CNN,Newsroom,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,11:00,America/Los_Angeles
2797,t__411e7cd4_c78c_11e5_ac07_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_1900_US_FOX-News_Americas_News_Headquarters.txt,2016-01-30,2016,01,30,1900,0:59:53.59,US,FOX_News,Americas News Headquarters,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,11:00,America/Los_Angeles
2798,t__820d6c8e_c794_11e5_9fe6_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_1900_US_MSNBC_Special_The_Place_of_Politics.txt,2016-01-30,2016,01,30,1900,1:59:53.72,US,MSNBC,Special The Place of Politics,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,11:00,America/Los_Angeles
2799,t__9e9add6e_c794_11e5_a510_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_2000_US_CNN_Newsroom.txt,2016-01-30,2016,01,30,2000,0:59:54.98,US,CNN,Newsroom,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,12:00,America/Los_Angeles
2800,t__0053c266_c79d_11e5_aabf_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_2100_US_CNN_Newsroom.txt,2016-01-30,2016,01,30,2100,0:59:53.44,US,CNN,Newsroom,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,13:00,America/Los_Angeles
2801,t__44b1b104_c7a5_11e5_bdab_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_2100_US_MSNBC_Special_The_Place_of_Politics.txt,2016-01-30,2016,01,30,2100,1:59:53.81,US,MSNBC,Special The Place of Politics,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,13:00,America/Los_Angeles
2802,t__6267eefc_c7a5_11e5_beaa_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_2200_US_CNN_Newsroom.txt,2016-01-30,2016,01,30,2200,0:59:53.61,US,CNN,Newsroom,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,14:00,America/Los_Angeles
2803,t__5e723c2a_c7b0_11e5_b549_5fe8d11bc002,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_2300_US_WEWS_NewsChannel_5_at_6pm.txt,2016-01-30,2016,01,30,2300,0:30:00.300,US,WEWS,NewsChannel 5 at 6pm,480x360,,ENG,CWRU Cleveland cmm,N/A,N/A,N/A,2016-01-30,17:59,America/New_York
2804,t__587ae272_c7e2_11e5_96be_003048ce8836,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-31/2016-01-31_0000_US_CampaignAds_Donald_Trump.txt,2016-01-31,2016,01,31,0000,0:01:46.23,US,CampaignAds,Donald Trump,1280x720,,ENG,,N/A,N/A,N/A,2016-01-30,19:00:00,America/New_York
2805,t__d354e428_c7d5_11e5_a867_003048ce8836,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-31/2016-01-31_0000_US_CampaignAds_Republican_National_Committee.txt,2016-01-31,2016,01,31,0000,0:00:41.22,US,CampaignAds,Republican National Committee,1280x720,,ENG,,N/A,N/A,N/A,2016-01-30,19:00:00,America/New_York
2806,t__9eb5d260_c7ba_11e5_a6ad_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-31/2016-01-31_0000_US_KABC_Eyewitness_News_4PM.txt,2016-01-31,2016,01,31,0000,1:29:53.25,US,KABC,Eyewitness News 4PM,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,16:00,America/Los_Angeles
2807,t__b54c1b16_c7be_11e5_8380_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-31/2016-01-31_0100_US_FOX-News_Huckabee.txt,2016-01-31,2016,01,31,0100,0:59:53.55,US,FOX_News,Huckabee,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,17:00,America/Los_Angeles
2808,t__5b0f64ae_c7ba_11e5_b8e2_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-31/2016-01-31_0100_US_KCBS_CBS_2_News_at_5.txt,2016-01-31,2016,01,31,0100,0:29:53.46,US,KCBS,CBS 2 News at 5,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,17:00,America/Los_Angeles
2809,t__44d1bce6_c7ba_11e5_9ca9_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-31/2016-01-31_0100_US_KNBC_KNBC4_News_at_5pm.txt,2016-01-31,2016,01,31,0100,0:29:53.35,US,KNBC,KNBC4 News at 5pm,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,17:00,America/Los_Angeles
2810,t__7cac1086_c7be_11e5_b9f7_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-31/2016-01-31_0130_US_KABC_ABC_World_News_Tonight.txt,2016-01-31,2016,01,31,0130,0:29:55.61,US,KABC,ABC World News Tonight,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,17:30,America/Los_Angeles
2811,t__7e32c436_c7be_11e5_bde8_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-31/2016-01-31_0130_US_KCBS_CBS_Evening_News.txt,2016-01-31,2016,01,31,0130,0:29:55.55,US,KCBS,CBS Evening News,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,17:30,America/Los_Angeles
2812,t__8730486a_c7be_11e5_bdbe_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-31/2016-01-31_0130_US_KNBC_NBC_Nightly_News.txt,2016-01-31,2016,01,31,0130,0:29:53.36,US,KNBC,NBC Nightly News,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,17:30,America/Los_Angeles
2813,t__9ed094e4_c7c2_11e5_a913_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-31/2016-01-31_0200_US_KABC_Eyewitness_News_6PM.txt,2016-01-31,2016,01,31,0200,0:29:54.78,US,KABC,Eyewitness News 6PM,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,18:00,America/Los_Angeles
2814,t__a14fbfe2_c7c2_11e5_b06c_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-31/2016-01-31_0200_US_KCBS_CBS_2_News_at_6.txt,2016-01-31,2016,01,31,0200,0:29:53.60,US,KCBS,CBS 2 News at 6,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,18:00,America/Los_Angeles
2815,t__ee3193ae_c7c6_11e5_8f3c_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-31/2016-01-31_0200_US_KNBC_4_News_at_6pm.txt,2016-01-31,2016,01,31,0200,0:59:53.67,US,KNBC,4 News at 6pm,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,18:00,America/Los_Angeles
2816,t__bc2c1924_c7c6_11e5_b501_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-31/2016-01-31_0230_US_KCET_McLaughlin_Group.txt,2016-01-31,2016,01,31,0230,0:29:53.80,US,KCET,McLaughlin Group,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,18:30,America/Los_Angeles
2817,t__7451bac4_c711_11e5_a82e_c3519160507d,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-31/2016-01-31_0300_US_WUAB_Cleveland_19_News_On_43.txt,2016-01-31,2016,01,31,0300,0:59:58.765,US,WUAB,Cleveland 19 News On 43,480x360,,ENG,CWRU Cleveland cmm,N/A,N/A,N/A,2016-01-30,22:00,America/New_York
2818,t__a8958736_c7d7_11e5_85dd_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-31/2016-01-31_0400_US_KCBS_48_Hours.txt,2016-01-31,2016,01,31,0400,0:59:53.57,US,KCBS,48 Hours,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,20:00,America/Los_Angeles
2819,t__4087a53a_c7e0_11e5_99a4_089e01ba034d,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-31/2016-01-31_0400_US_KNBC_Dateline_NBC.txt,2016-01-31,2016,01,31,0400,1:59:54.64,US,KNBC,Dateline NBC,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,20:00,America/Los_Angeles
2820,t__23e9723e_c711_11e5_b6de_7f736927c4cf,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-31/2016-01-31_0400_US_WKYC_Channel_3_News_at_11.txt,2016-01-31,2016,01,31,0400,0:33:55.135,US,WKYC,Channel 3 News at 11,480x360,,ENG,CWRU Cleveland cmm,N/A,N/A,N/A,2016-01-30,23:00,America/New_York
2821,t__6e9f5758_c7e8_11e5_8cdb_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-31/2016-01-31_0600_US_KCBS_48_Hours.txt,2016-01-31,2016,01,31,0600,0:59:53.58,US,KCBS,48 Hours,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,22:00,America/Los_Angeles
2822,t__c25350cc_c7f0_11e5_b7f7_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-31/2016-01-31_0700_US_KABC_KABC_Eyewitness_News_at_11PM.txt,2016-01-31,2016,01,31,0700,0:59:53.53,US,KABC,KABC Eyewitness News at 11PM,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,23:00,America/Los_Angeles
2823,t__3dd7b43a_c7ed_11e5_a8fe_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-31/2016-01-31_0700_US_KCBS_KCBS_2_News_at_11PM.txt,2016-01-31,2016,01,31,0700,0:34:53.07,US,KCBS,KCBS 2 News at 11PM,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,23:00,America/Los_Angeles
2824,t__6226a70c_c7ec_11e5_afd2_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-31/2016-01-31_0700_US_KNBC_4_News_at_11pm.txt,2016-01-31,2016,01,31,0700,0:28:53.49,US,KNBC,4 News at 11pm,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,23:00,America/Los_Angeles
2825,t__4da4f56e_c7f5_11e5_9265_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-31/2016-01-31_0729_US_KNBC_Saturday_Night_Live.txt,2016-01-31,2016,01,31,0729,1:02:53.34,US,KNBC,Saturday Night Live,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-30,23:29,America/Los_Angeles
2826,t__0b8eb5b4_c806_11e5_8628_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-31/2016-01-31_0932_US_KNBC_Access_Hollywood.txt,2016-01-31,2016,01,31,0932,0:59:53.18,US,KNBC,Access Hollywood,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-31,01:32,America/Los_Angeles
2827,t__2ed02600_c812_11e5_b868_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-31/2016-01-31_1100_QA_AlJazeera_News.txt,2016-01-31,2016,01,31,1100,0:59:53.99,QA,AlJazeera,News,640x480,720x480,,UCLA Library,N/A,N/A,N/A,2016-01-31,03:00,America/Los_Angeles
2828,t__e8e836c4_c81a_11e5_9dca_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-31/2016-01-31_1100_US_CNN_New_Day_Sunday.txt,2016-01-31,2016,01,31,1100,1:59:53.80,US,CNN,New Day Sunday,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-31,03:00,America/Los_Angeles
2829,t__5b4d53c4_c812_11e5_843a_089e01ba034d,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-31/2016-01-31_1100_US_FOX-News_Fox_and_Friends.txt,2016-01-31,2016,01,31,1100,0:59:53.72,US,FOX_News,Fox and Friends,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-31,03:00,America/Los_Angeles
